long,lat,region_id
-46.47704,-23.54237,3
-46.47713,-23.54237,3
-46.47726,-23.54234,3
-46.47815,-23.54218,3
-46.47893,-23.542,3
-46.47972,-23.54186,3
-46.48059,-23.54173,3
-46.48069,-23.54173,3
-46.48151,-23.54161,3
-46.4816,-23.54159,3
-46.48173,-23.54155,3
-46.48183,-23.5415,3
-46.48204,-23.54137,3
-46.48213,-23.5413,3
-46.48226,-23.54116,3
-46.48553,-23.53962,3
-46.48568,-23.53951,3
-46.48577,-23.53941,3
-46.48592,-23.53922,3
-46.48603,-23.53903,3
-46.48622,-23.5386,3
-46.48649,-23.53793,3
-46.48656,-23.53772,3
-46.48672,-23.53731,3
-46.48677,-23.5372,3
-46.48688,-23.53701,3
-46.48694,-23.53694,3
-46.48695,-23.53691,3
-46.48713,-23.53669,3
-46.48736,-23.53647,3
-46.48765,-23.53625,3
-46.48784,-23.53614,3
-46.48785,-23.53613,3
-46.48792,-23.53609,3
-46.48806,-23.53603,3
-46.48847,-23.53588,3
-46.48888,-23.53582,3
-46.48915,-23.5358,3
-46.48958,-23.53581,3
-46.49005,-23.53585,3
-46.49056,-23.53587,3
-46.49083,-23.53587,3
-46.49103,-23.53586,3
-46.49326,-23.53564,3
-46.4933,-23.53564,3
-46.49362,-23.5356,3
-46.49418,-23.53555,3
-46.49473,-23.53547,3
-46.49501,-23.53539,3
-46.49511,-23.53537,3
-46.49544,-23.53526,3
-46.49571,-23.53515,3
-46.49618,-23.53492,3
-46.49625,-23.53487,3
-46.4965,-23.53472,3
-46.4966,-23.53464,3
-46.49676,-23.53453,3
-46.49701,-23.53433,3
-46.49754,-23.53386,3
-46.498,-23.53348,3
-46.49835,-23.53325,3
-46.4984,-23.53323,3
-46.4985,-23.53316,3
-46.50074,-23.53197,3
-46.5013,-23.53164,3
-46.50132,-23.53162,3
-46.50174,-23.53136,3
-46.50569,-23.52865,3
-46.50579,-23.52859,3
-46.50589,-23.52852,3
-46.50614,-23.52838,3
-46.50674,-23.52809,3
-46.50717,-23.52793,3
-46.5073,-23.52789,3
-46.50735,-23.52788,3
-46.50758,-23.52781,3
-46.50767,-23.52779,3
-46.50773,-23.52777,3
-46.50823,-23.52768,3
-46.5086,-23.52763,3
-46.50884,-23.52762,3
-46.50937,-23.52762,3
-46.50974,-23.52764,3
-46.5103,-23.52771,3
-46.51314,-23.52814,3
-46.51356,-23.52822,3
-46.51362,-23.52824,3
-46.51399,-23.52833,3
-46.51415,-23.52838,3
-46.5146,-23.52855,3
-46.51501,-23.52873,3
-46.51918,-23.53074,3
-46.51992,-23.53107,3
-46.52024,-23.53118,3
-46.52046,-23.53124,3
-46.52061,-23.53129,3
-46.52129,-23.53145,3
-46.52174,-23.53154,3
-46.52223,-23.53162,3
-46.52281,-23.53168,3
-46.5231,-23.53169,3
-46.52346,-23.53172,3
-46.52437,-23.53175,3
-46.52461,-23.53177,3
-46.5268,-23.53203,3
-46.52685,-23.53203,3
-46.52851,-23.53222,3
-46.52905,-23.53224,3
-46.52947,-23.53222,3
-46.5314,-23.53197,3
-46.53174,-23.53194,3
-46.53248,-23.53191,3
-46.53272,-23.53191,3
-46.53282,-23.53192,3
-46.53322,-23.53193,3
-46.53334,-23.53195,3
-46.5335,-23.53196,3
-46.53443,-23.53211,3
-46.53452,-23.53214,3
-46.536,-23.53241,3
-46.53612,-23.53244,3
-46.53622,-23.53245,3
-46.53629,-23.53247,3
-46.53658,-23.53253,3
-46.53754,-23.53279,3
-46.53824,-23.53294,3
-46.53839,-23.53296,3
-46.53933,-23.53314,3
-46.54034,-23.53343,3
-46.54079,-23.53353,3
-46.54163,-23.53367,3
-46.542,-23.53371,3
-46.5421,-23.53373,3
-46.54214,-23.53373,3
-46.54219,-23.53374,3
-46.54227,-23.53371,3
-46.54256,-23.53375,3
-46.54273,-23.53379,3
-46.54282,-23.5338,3
-46.54384,-23.534,3
-46.5445,-23.53415,3
-46.54731,-23.53464,3
-46.54752,-23.53466,3
-46.54765,-23.53468,3
-46.54808,-23.53472,3
-46.54839,-23.53477,3
-46.54879,-23.53487,3
-46.54888,-23.53491,3
-46.54897,-23.53494,3
-46.55018,-23.53521,3
-46.5536,-23.53591,3
-46.55383,-23.53597,3
-46.55407,-23.53602,3
-46.555,-23.53626,3
-46.55553,-23.53637,3
-46.55798,-23.53681,3
-46.56481,-23.53818,3
-46.56482,-23.53819,3
-46.56692,-23.53858,3
-46.56731,-23.53862,3
-46.56744,-23.53862,3
-46.56783,-23.53867,3
-46.56792,-23.53869,3
-46.56795,-23.53869,3
-46.56931,-23.53896,3
-46.57095,-23.53923,3
-46.572,-23.53944,3
-46.57232,-23.53953,3
-46.57396,-23.54012,3
-46.57421,-23.54022,3
-46.57458,-23.54034,3
-46.57498,-23.54044,3
-46.57784,-23.54101,3
-46.57798,-23.541,3
-46.57808,-23.541,3
-46.57821,-23.54102,3
-46.57836,-23.54107,3
-46.57848,-23.5411,3
-46.57865,-23.54113,3
-46.57886,-23.54118,3
-46.57998,-23.54126,3
-46.58013,-23.54126,3
-46.58025,-23.54123,3
-46.58038,-23.54113,3
-46.5804,-23.54109,3
-46.58042,-23.54107,3
-46.58044,-23.54104,3
-46.58048,-23.54093,3
-46.58051,-23.54081,3
-46.58052,-23.5408,3
-46.58052,-23.54079,3
-46.58055,-23.54077,3
-46.58061,-23.54054,3
-46.58061,-23.54053,3
-46.58064,-23.54041,3
-46.58064,-23.54038,3
-46.58066,-23.54037,3
-46.58068,-23.54035,3
-46.58068,-23.54034,3
-46.58076,-23.54022,3
-46.58082,-23.54011,3
-46.58085,-23.54004,3
-46.58087,-23.54001,3
-46.58088,-23.53998,3
-46.58091,-23.53993,3
-46.58095,-23.53977,3
-46.58099,-23.53965,3
-46.58107,-23.53945,3
-46.58125,-23.53912,3
-46.58134,-23.53898,3
-46.58177,-23.53838,3
-46.58188,-23.53821,3
-46.58196,-23.53807,3
-46.58202,-23.53793,3
-46.58216,-23.53734,3
-46.58217,-23.53734,3
-46.58229,-23.5368,3
-46.5823,-23.53679,3
-46.58266,-23.53533,3
-46.58267,-23.53526,3
-46.58269,-23.53521,3
-46.58354,-23.53179,3
-46.58354,-23.53172,3
-46.58365,-23.5312,3
-46.58367,-23.53103,3
-46.58371,-23.53089,3
-46.58371,-23.53086,3
-46.58374,-23.53073,3
-46.58374,-23.53071,3
-46.58375,-23.53066,3
-46.58375,-23.53063,3
-46.58376,-23.53061,3
-46.58376,-23.53059,3
-46.58379,-23.53051,3
-46.58379,-23.53041,3
-46.58375,-23.53007,3
-46.5836,-23.52963,3
-46.58351,-23.5294,3
-46.58338,-23.52911,3
-46.5833,-23.529,3
-46.58322,-23.52885,3
-46.58307,-23.52863,3
-46.58287,-23.52842,3
-46.58283,-23.52839,3
-46.58265,-23.52829,3
-46.58261,-23.52828,3
-46.58254,-23.52825,3
-46.58089,-23.52784,3
-46.58019,-23.52764,3
-46.58018,-23.52763,3
-46.58016,-23.52762,3
-46.58009,-23.52755,3
-46.57692,-23.52675,3
-46.57679,-23.52673,3
-46.57667,-23.5267,3
-46.57621,-23.52664,3
-46.57574,-23.52661,3
-46.57493,-23.52662,3
-46.57257,-23.52686,3
-46.5721,-23.52687,3
-46.57166,-23.52685,3
-46.57126,-23.52681,3
-46.57096,-23.52675,3
-46.5706,-23.52666,3
-46.56965,-23.52638,3
-46.5693,-23.52626,3
-46.56862,-23.526,3
-46.56788,-23.52563,3
-46.56588,-23.52453,3
-46.56563,-23.52442,3
-46.5655,-23.52435,3
-46.56492,-23.52415,3
-46.56415,-23.52395,3
-46.56377,-23.52388,3
-46.56328,-23.52382,3
-46.56298,-23.5238,3
-46.56268,-23.5238,3
-46.56252,-23.52379,3
-46.56217,-23.52381,3
-46.56198,-23.52381,3
-46.56188,-23.52382,3
-46.5612,-23.52385,3
-46.56087,-23.52388,3
-46.56034,-23.5239,3
-46.56027,-23.52389,3
-46.55995,-23.52388,3
-46.55933,-23.5238,3
-46.559,-23.52372,3
-46.55895,-23.5237,3
-46.55891,-23.52369,3
-46.55834,-23.52348,3
-46.55804,-23.52334,3
-46.55733,-23.52294,3
-46.55692,-23.52263,3
-46.55669,-23.52242,3
-46.55652,-23.52225,3
-46.55615,-23.52182,3
-46.55606,-23.52169,3
-46.55598,-23.52159,3
-46.5559,-23.52147,3
-46.55576,-23.52123,3
-46.55559,-23.52088,3
-46.5554,-23.52038,3
-46.55527,-23.51985,3
-46.55522,-23.51952,3
-46.5552,-23.5193,3
-46.55519,-23.51872,3
-46.5552,-23.51856,3
-46.55528,-23.51811,3
-46.55575,-23.51606,3
-46.55587,-23.51547,3
-46.55593,-23.51503,3
-46.55593,-23.51481,3
-46.55597,-23.51436,3
-46.55591,-23.51419,3
-46.55587,-23.51366,3
-46.55553,-23.51221,3
-46.55542,-23.5118,3
-46.55522,-23.51119,3
-46.55514,-23.511,3
-46.55507,-23.51086,3
-46.55491,-23.51061,3
-46.5547,-23.51032,3
-46.55465,-23.51027,3
-46.55461,-23.51021,3
-46.55457,-23.51018,3
-46.55449,-23.51009,3
-46.55445,-23.51006,3
-46.55441,-23.51002,3
-46.55336,-23.50919,3
-46.55335,-23.50919,3
-46.55228,-23.50837,3
-46.55219,-23.50829,3
-46.55202,-23.50817,3
-46.55195,-23.50814,3
-46.55191,-23.50811,3
-46.55162,-23.50797,3
-46.55155,-23.50795,3
-46.55149,-23.50792,3
-46.55144,-23.50791,3
-46.55136,-23.50788,3
-46.5493,-23.50594,3
-46.54863,-23.50586,3
-46.54836,-23.50578,3
-46.54806,-23.50566,3
-46.54775,-23.50551,3
-46.54744,-23.50534,3
-46.54684,-23.50497,3
-46.5468,-23.50494,3
-46.54676,-23.50492,3
-46.54652,-23.50476,3
-46.54643,-23.50469,3
-46.54626,-23.50454,3
-46.54607,-23.50434,3
-46.54587,-23.50409,3
-46.54565,-23.50377,3
-46.54542,-23.50335,3
-46.54526,-23.50298,3
-46.54517,-23.50269,3
-46.54516,-23.50262,3
-46.54514,-23.50257,3
-46.48313,-23.62451,4
-46.48306,-23.62449,4
-46.48293,-23.62447,4
-46.48288,-23.62445,4
-46.48188,-23.62425,4
-46.48183,-23.62423,4
-46.48178,-23.62422,4
-46.48172,-23.6242,4
-46.48137,-23.62405,4
-46.48112,-23.62392,4
-46.48079,-23.62381,4
-46.47988,-23.62316,4
-46.47936,-23.62272,4
-46.47931,-23.62267,4
-46.47925,-23.62262,4
-46.4791,-23.62244,4
-46.47866,-23.6218,4
-46.47857,-23.62165,4
-46.47856,-23.62165,4
-46.47843,-23.6214,4
-46.47843,-23.62139,4
-46.4784,-23.62133,4
-46.47836,-23.62121,4
-46.47834,-23.62113,4
-46.47833,-23.62104,4
-46.47831,-23.62095,4
-46.47829,-23.62075,4
-46.47828,-23.62014,4
-46.47827,-23.62001,4
-46.47827,-23.61989,4
-46.47822,-23.61958,4
-46.47817,-23.61936,4
-46.47817,-23.61935,4
-46.47807,-23.61907,4
-46.47801,-23.61893,4
-46.47767,-23.61838,4
-46.47724,-23.61773,4
-46.47702,-23.61742,4
-46.47694,-23.61728,4
-46.47682,-23.6171,4
-46.47664,-23.61674,4
-46.4765,-23.61643,4
-46.47644,-23.61623,4
-46.47601,-23.61456,4
-46.47569,-23.61347,4
-46.47562,-23.61319,4
-46.47559,-23.61291,4
-46.47558,-23.61262,4
-46.47556,-23.61255,4
-46.47553,-23.61248,4
-46.47544,-23.61246,4
-46.47535,-23.61243,4
-46.4752,-23.61234,4
-46.47514,-23.61228,4
-46.47509,-23.61222,4
-46.47505,-23.61214,4
-46.47502,-23.61206,4
-46.47502,-23.61204,4
-46.47501,-23.61202,4
-46.47501,-23.61178,4
-46.47502,-23.61175,4
-46.47502,-23.61169,4
-46.47503,-23.61166,4
-46.47503,-23.61163,4
-46.47505,-23.61161,4
-46.47509,-23.61155,4
-46.47516,-23.61148,4
-46.47519,-23.61146,4
-46.47521,-23.61144,4
-46.47526,-23.61141,4
-46.47528,-23.61139,4
-46.47537,-23.61134,4
-46.4754,-23.61133,4
-46.47541,-23.61133,4
-46.47542,-23.61132,4
-46.47545,-23.61132,4
-46.47546,-23.61131,4
-46.47547,-23.61131,4
-46.47549,-23.6113,4
-46.4755,-23.6113,4
-46.47555,-23.61129,4
-46.4756,-23.61129,4
-46.47565,-23.61128,4
-46.47569,-23.61128,4
-46.47574,-23.61129,4
-46.47579,-23.61129,4
-46.47584,-23.6113,4
-46.47589,-23.61132,4
-46.47597,-23.61126,4
-46.47602,-23.61123,4
-46.47604,-23.6112,4
-46.47606,-23.61118,4
-46.47689,-23.60997,4
-46.47713,-23.60959,4
-46.47933,-23.60631,4
-46.48042,-23.60503,4
-46.4807,-23.60468,4
-46.48077,-23.60462,4
-46.48127,-23.60402,4
-46.48134,-23.60395,4
-46.48373,-23.60112,4
-46.48375,-23.60111,4
-46.48406,-23.60072,4
-46.48481,-23.59985,4
-46.48487,-23.59977,4
-46.48493,-23.59971,4
-46.4859,-23.59856,4
-46.48597,-23.59849,4
-46.48658,-23.59776,4
-46.4868,-23.59745,4
-46.48681,-23.59744,4
-46.48687,-23.59734,4
-46.48693,-23.59726,4
-46.48702,-23.59711,4
-46.48715,-23.59685,4
-46.48723,-23.59663,4
-46.48727,-23.59654,4
-46.48728,-23.59649,4
-46.48753,-23.59584,4
-46.48755,-23.59577,4
-46.4876,-23.59567,4
-46.48769,-23.59541,4
-46.48808,-23.59441,4
-46.4881,-23.59433,4
-46.4882,-23.59408,4
-46.4882,-23.59407,4
-46.48834,-23.59368,4
-46.48845,-23.59342,4
-46.4886,-23.59302,4
-46.48945,-23.59329,4
-46.48954,-23.59325,4
-46.48989,-23.59312,4
-46.49101,-23.59278,4
-46.49141,-23.59268,4
-46.49215,-23.59245,4
-46.49272,-23.59225,4
-46.4936,-23.59188,4
-46.49434,-23.59153,4
-46.49443,-23.59147,4
-46.49465,-23.59137,4
-46.495,-23.59126,4
-46.49677,-23.59125,4
-46.49687,-23.59121,4
-46.49694,-23.5912,4
-46.497,-23.59118,4
-46.4971,-23.59118,4
-46.49719,-23.59117,4
-46.49729,-23.59117,4
-46.49765,-23.59124,4
-46.49772,-23.59126,4
-46.5012,-23.59194,4
-46.50165,-23.59194,4
-46.50184,-23.59193,4
-46.50258,-23.59175,4
-46.50311,-23.59157,4
-46.50379,-23.59129,4
-46.50383,-23.59128,4
-46.5043,-23.59107,4
-46.50544,-23.5906,4
-46.50552,-23.59059,4
-46.50585,-23.59046,4
-46.5067,-23.59009,4
-46.50682,-23.59003,4
-46.50703,-23.58994,4
-46.50713,-23.58989,4
-46.50717,-23.58988,4
-46.5073,-23.58983,4
-46.50732,-23.58983,4
-46.50745,-23.58979,4
-46.50755,-23.58975,4
-46.50757,-23.58975,4
-46.5077,-23.58971,4
-46.50798,-23.58964,4
-46.50824,-23.58959,4
-46.50835,-23.58958,4
-46.50881,-23.58949,4
-46.50919,-23.58943,4
-46.50946,-23.58937,4
-46.50959,-23.58933,4
-46.5096,-23.58933,4
-46.50967,-23.58931,4
-46.50984,-23.58924,4
-46.51011,-23.5891,4
-46.51028,-23.589,4
-46.51035,-23.58895,4
-46.51041,-23.58889,4
-46.51259,-23.58712,4
-46.51269,-23.58706,4
-46.51282,-23.58697,4
-46.51317,-23.58682,4
-46.5132,-23.58682,4
-46.51322,-23.58681,4
-46.51325,-23.5868,4
-46.51327,-23.5868,4
-46.51328,-23.58679,4
-46.51377,-23.58669,4
-46.51383,-23.58669,4
-46.51394,-23.58668,4
-46.51414,-23.58668,4
-46.51448,-23.58672,4
-46.51464,-23.58675,4
-46.51475,-23.58678,4
-46.51492,-23.58685,4
-46.5156,-23.58709,4
-46.51569,-23.58711,4
-46.51583,-23.58713,4
-46.51592,-23.58715,4
-46.51621,-23.58717,4
-46.51628,-23.58717,4
-46.5164,-23.58716,4
-46.51652,-23.58713,4
-46.51659,-23.58712,4
-46.51681,-23.58706,4
-46.51683,-23.58705,4
-46.51686,-23.58704,4
-46.51697,-23.58697,4
-46.51707,-23.58689,4
-46.51712,-23.58684,4
-46.51735,-23.58664,4
-46.51742,-23.5866,4
-46.5175,-23.58654,4
-46.5176,-23.58648,4
-46.51776,-23.58636,4
-46.5178,-23.58632,4
-46.51785,-23.58629,4
-46.51793,-23.58621,4
-46.51828,-23.58593,4
-46.51839,-23.58586,4
-46.51846,-23.58583,4
-46.51861,-23.58575,4
-46.51871,-23.58572,4
-46.51878,-23.58569,4
-46.5191,-23.58559,4
-46.51966,-23.58537,4
-46.5199,-23.58526,4
-46.52058,-23.5849,4
-46.52075,-23.5848,4
-46.52102,-23.58466,4
-46.52103,-23.58466,4
-46.52107,-23.58465,4
-46.52116,-23.58465,4
-46.52144,-23.58469,4
-46.52265,-23.58481,4
-46.5227,-23.58482,4
-46.52341,-23.58489,4
-46.52347,-23.58489,4
-46.52386,-23.58493,4
-46.52406,-23.58496,4
-46.52451,-23.585,4
-46.52471,-23.58504,4
-46.52483,-23.58505,4
-46.52486,-23.58503,4
-46.5249,-23.58501,4
-46.52498,-23.58499,4
-46.52508,-23.58493,4
-46.52518,-23.58489,4
-46.52519,-23.58488,4
-46.52525,-23.58485,4
-46.52535,-23.58481,4
-46.5255,-23.58478,4
-46.52571,-23.58487,4
-46.52582,-23.58494,4
-46.52595,-23.58492,4
-46.52614,-23.58501,4
-46.52626,-23.58505,4
-46.5264,-23.58511,4
-46.52647,-23.58513,4
-46.52702,-23.58516,4
-46.52705,-23.58515,4
-46.52709,-23.58513,4
-46.52808,-23.58439,4
-46.52817,-23.58434,4
-46.53126,-23.58341,4
-46.53159,-23.58333,4
-46.53168,-23.58332,4
-46.53185,-23.58332,4
-46.53194,-23.58334,4
-46.53207,-23.58339,4
-46.53214,-23.58343,4
-46.53326,-23.58397,4
-46.5333,-23.584,4
-46.5336,-23.58414,4
-46.53363,-23.58415,4
-46.53373,-23.58417,4
-46.53377,-23.58417,4
-46.53386,-23.58416,4
-46.53434,-23.58405,4
-46.5344,-23.58403,4
-46.53449,-23.58401,4
-46.5346,-23.5839,4
-46.53529,-23.58304,4
-46.53552,-23.58272,4
-46.53587,-23.58236,4
-46.53609,-23.5822,4
-46.53617,-23.58215,4
-46.53624,-23.58213,4
-46.53629,-23.58211,4
-46.53639,-23.58208,4
-46.53643,-23.58206,4
-46.53658,-23.58202,4
-46.53662,-23.582,4
-46.53665,-23.58194,4
-46.53684,-23.58182,4
-46.53704,-23.58163,4
-46.53708,-23.58158,4
-46.53712,-23.58155,4
-46.53715,-23.58151,4
-46.53717,-23.58149,4
-46.53743,-23.58117,4
-46.53748,-23.5811,4
-46.53762,-23.58093,4
-46.53769,-23.58088,4
-46.53791,-23.58068,4
-46.53798,-23.5806,4
-46.53798,-23.58059,4
-46.53812,-23.5804,4
-46.53816,-23.58039,4
-46.53818,-23.58038,4
-46.53825,-23.58033,4
-46.53834,-23.58025,4
-46.53855,-23.58012,4
-46.53856,-23.58011,4
-46.53861,-23.58009,4
-46.53872,-23.58001,4
-46.53883,-23.57991,4
-46.53895,-23.57983,4
-46.53912,-23.5797,4
-46.53925,-23.57963,4
-46.53929,-23.57962,4
-46.53938,-23.57957,4
-46.53947,-23.57954,4
-46.53953,-23.57951,4
-46.53982,-23.57942,4
-46.53984,-23.57942,4
-46.54095,-23.57919,4
-46.54159,-23.57903,4
-46.54183,-23.57898,4
-46.54226,-23.57887,4
-46.54228,-23.57886,4
-46.54234,-23.57884,4
-46.54239,-23.57883,4
-46.54242,-23.57882,4
-46.54262,-23.57878,4
-46.54309,-23.57866,4
-46.5432,-23.57864,4
-46.54646,-23.57783,4
-46.54777,-23.57753,4
-46.5481,-23.57743,4
-46.5482,-23.57741,4
-46.54848,-23.57733,4
-46.54867,-23.57724,4
-46.54898,-23.57707,4
-46.54917,-23.57698,4
-46.54953,-23.57678,4
-46.5496,-23.57675,4
-46.55013,-23.57644,4
-46.55033,-23.57634,4
-46.55036,-23.57632,4
-46.55072,-23.57614,4
-46.55213,-23.57567,4
-46.55214,-23.57567,4
-46.55369,-23.57518,4
-46.55382,-23.57515,4
-46.55392,-23.57511,4
-46.55475,-23.57485,4
-46.5549,-23.57479,4
-46.55587,-23.57447,4
-46.55686,-23.57418,4
-46.55729,-23.57404,4
-46.55744,-23.574,4
-46.56078,-23.57295,4
-46.56091,-23.57292,4
-46.56105,-23.57292,4
-46.56118,-23.57293,4
-46.56285,-23.57328,4
-46.56311,-23.57329,4
-46.56331,-23.57331,4
-46.56346,-23.57334,4
-46.5636,-23.57334,4
-46.56367,-23.57336,4
-46.56384,-23.57344,4
-46.56394,-23.57351,4
-46.56408,-23.57359,4
-46.5644,-23.57363,4
-46.56454,-23.57363,4
-46.56554,-23.57348,4
-46.56761,-23.57322,4
-46.56765,-23.57322,4
-46.5689,-23.57304,4
-46.57035,-23.57286,4
-46.57059,-23.57281,4
-46.57081,-23.57278,4
-46.57113,-23.57271,4
-46.57122,-23.57268,4
-46.57134,-23.57265,4
-46.57147,-23.57258,4
-46.57152,-23.57256,4
-46.57164,-23.57248,4
-46.57176,-23.57241,4
-46.57179,-23.5724,4
-46.57188,-23.5724,4
-46.57278,-23.57168,4
-46.57293,-23.57154,4
-46.57302,-23.57147,4
-46.57307,-23.57142,4
-46.57311,-23.57137,4
-46.57316,-23.57132,4
-46.57328,-23.57115,4
-46.57335,-23.57103,4
-46.57344,-23.5708,4
-46.57348,-23.57065,4
-46.5735,-23.5705,4
-46.5735,-23.57022,4
-46.57349,-23.57015,4
-46.57349,-23.5701,4
-46.57348,-23.57008,4
-46.57342,-23.56975,4
-46.57341,-23.56973,4
-46.57339,-23.56958,4
-46.57337,-23.56927,4
-46.57338,-23.56895,4
-46.57342,-23.56864,4
-46.57346,-23.56848,4
-46.57351,-23.56832,4
-46.57364,-23.56798,4
-46.57379,-23.56772,4
-46.57414,-23.56722,4
-46.57424,-23.56705,4
-46.57476,-23.56626,4
-46.57502,-23.56583,4
-46.57526,-23.56535,4
-46.57545,-23.56491,4
-46.57581,-23.56375,4
-46.57599,-23.56308,4
-46.5763,-23.56205,4
-46.57674,-23.56034,4
-46.57685,-23.55999,4
-46.57704,-23.55954,4
-46.5773,-23.55904,4
-46.57741,-23.55886,4
-46.57743,-23.55881,4
-46.57749,-23.5587,4
-46.57755,-23.55853,4
-46.5776,-23.55834,4
-46.57762,-23.55816,4
-46.57762,-23.5579,4
-46.57761,-23.55773,4
-46.57753,-23.5574,4
-46.57749,-23.55727,4
-46.57743,-23.557,4
-46.57723,-23.55633,4
-46.57676,-23.55456,4
-46.57669,-23.55417,4
-46.57668,-23.55402,4
-46.5767,-23.55382,4
-46.5767,-23.55372,4
-46.57671,-23.55362,4
-46.5768,-23.5532,4
-46.57689,-23.55297,4
-46.57703,-23.55266,4
-46.57852,-23.54998,4
-46.57874,-23.54951,4
-46.57883,-23.54926,4
-46.57899,-23.5487,4
-46.57922,-23.5477,4
-46.57919,-23.54767,4
-46.57918,-23.54767,4
-46.57918,-23.54766,4
-46.57917,-23.54765,4
-46.57917,-23.54757,4
-46.57918,-23.54747,4
-46.57921,-23.54731,4
-46.57921,-23.5473,4
-46.57937,-23.54633,4
-46.57938,-23.54629,4
-46.57938,-23.54625,4
-46.57939,-23.54621,4
-46.57939,-23.54614,4
-46.58,-23.54325,4
-46.57996,-23.54306,4
-46.57992,-23.54293,4
-46.57981,-23.54278,4
-46.57886,-23.54196,4
-46.57885,-23.54194,4
-46.5788,-23.54191,4
-46.57871,-23.54184,4
-46.57841,-23.54164,4
-46.5784,-23.54163,4
-46.57823,-23.54151,4
-46.57817,-23.54145,4
-46.57797,-23.54134,4
-46.57796,-23.54134,4
-46.5779,-23.54131,4
-46.57776,-23.54126,4
-46.57775,-23.54125,4
-46.57773,-23.54124,4
-46.57772,-23.54124,4
-46.57772,-23.54123,4
-46.57771,-23.54123,4
-46.5777,-23.54122,4
-46.5777,-23.5412,4
-46.57769,-23.54114,4
-46.57724,-23.54104,4
-46.57711,-23.54102,4
-46.57484,-23.54055,4
-46.57469,-23.54051,4
-46.57242,-23.53971,4
-46.57216,-23.53963,4
-46.57143,-23.53947,4
-46.57141,-23.53947,4
-46.57042,-23.53929,4
-46.57,-23.53924,4
-46.56955,-23.53916,4
-46.56952,-23.53916,4
-46.56917,-23.53908,4
-46.569,-23.53905,4
-46.56893,-23.53903,4
-46.56802,-23.53886,4
-46.56762,-23.5388,4
-46.5668,-23.53872,4
-46.56563,-23.53856,4
-46.56519,-23.53848,4
-46.56508,-23.53845,4
-46.56256,-23.53795,4
-46.5624,-23.53791,4
-46.5619,-23.53782,4
-46.56115,-23.53763,4
-46.561,-23.5376,4
-46.56029,-23.5374,4
-46.5577,-23.53688,4
-46.55639,-23.53665,4
-46.55606,-23.53658,4
-46.55584,-23.53655,4
-46.55487,-23.53637,4
-46.55478,-23.53636,4
-46.55382,-23.53617,4
-46.55257,-23.53588,4
-46.55218,-23.53581,4
-46.55152,-23.53566,4
-46.55086,-23.53553,4
-46.55072,-23.53547,4
-46.54853,-23.53503,4
-46.5485,-23.53502,4
-46.54803,-23.53492,4
-46.54715,-23.53479,4
-46.54696,-23.53474,4
-46.54484,-23.53438,4
-46.54406,-23.53422,4
-46.54315,-23.53406,4
-46.54313,-23.53406,4
-46.54242,-23.53391,4
-46.5416,-23.53377,4
-46.54044,-23.53352,4
-46.54021,-23.53346,4
-46.53975,-23.53332,4
-46.53951,-23.53326,4
-46.53897,-23.53317,4
-46.53854,-23.53312,4
-46.53778,-23.53297,4
-46.53736,-23.53282,4
-46.53643,-23.53258,4
-46.53552,-23.53241,4
-46.53543,-23.5324,4
-46.53537,-23.53238,4
-46.5351,-23.53235,4
-46.53483,-23.5323,4
-46.53448,-23.53221,4
-46.53393,-23.5321,4
-46.53345,-23.53203,4
-46.53285,-23.53198,4
-46.5315,-23.53203,4
-46.5304,-23.53217,4
-46.53017,-23.53221,4
-46.52966,-23.53227,4
-46.52928,-23.5323,4
-46.52858,-23.53229,4
-46.52476,-23.53186,4
-46.52419,-23.53181,4
-46.52269,-23.53178,4
-46.52233,-23.53176,4
-46.52189,-23.53171,4
-46.52101,-23.53152,4
-46.52044,-23.53136,4
-46.51953,-23.53099,4
-46.51929,-23.53087,4
-46.51926,-23.53085,4
-46.51854,-23.53051,4
-46.51827,-23.53037,4
-46.51555,-23.52907,4
-46.51528,-23.52893,4
-46.51479,-23.5287,4
-46.51464,-23.52864,4
-46.51454,-23.52859,4
-46.51403,-23.52841,4
-46.51377,-23.52834,4
-46.51332,-23.52824,4
-46.51074,-23.52784,4
-46.51064,-23.52783,4
-46.51059,-23.52783,4
-46.51044,-23.52781,4
-46.50873,-23.52773,4
-46.50843,-23.52773,4
-46.50838,-23.52774,4
-46.50833,-23.52774,4
-46.50828,-23.52775,4
-46.50824,-23.52775,4
-46.5081,-23.52777,4
-46.50742,-23.52792,4
-46.50714,-23.52801,4
-46.50668,-23.52819,4
-46.50648,-23.52828,4
-46.50635,-23.52835,4
-46.50622,-23.52841,4
-46.50609,-23.52848,4
-46.50597,-23.52856,4
-46.50576,-23.52868,4
-46.5035,-23.53022,4
-46.50323,-23.53042,4
-46.50281,-23.5307,4
-46.50279,-23.53071,4
-46.50149,-23.53161,4
-46.50123,-23.53175,4
-46.50089,-23.53196,4
-46.49989,-23.5325,4
-46.49988,-23.53251,4
-46.49873,-23.53311,4
-46.4987,-23.53313,4
-46.4986,-23.53318,4
-46.49845,-23.53327,4
-46.49838,-23.53332,4
-46.49812,-23.53348,4
-46.49802,-23.53355,4
-46.49759,-23.5339,4
-46.49703,-23.5344,4
-46.49675,-23.53462,4
-46.49632,-23.5349,4
-46.49607,-23.53504,4
-46.49574,-23.5352,4
-46.49546,-23.53531,4
-46.49517,-23.53541,4
